Text,Start Time,Duration
pretty pretty well i would say um over,1559.36,2.64
this kind of dramatic deaths and so in,1562.0,2.72
response to that it's very,1564.72,2.8
unpleasant to hear even to consider the,1567.52,2.639
possibility that,1570.159,1.76
the death rate is not as high as you,1571.919,3.041
might otherwise as you might feel yeah i,1574.96,3.199
was surprised by the reaction,1578.159,2.321
both by regular people and also the,1580.48,2.24
scientific community in response to,1582.72,2.0
those studies those early studies in,1584.72,1.76
april of 2020 um uh to me they uh they,1586.48,3.6
were there were studies i mean they're,1590.08,2.0
they're the kinds of not exactly the,1592.08,2.079
kinds of work i've worked on all my life,1594.159,1.281
but it's kind of kind of like the kind,1595.44,1.76
of you know like you you write a paper,1597.2,2.4
and you get response responses from your,1599.6,2.319
fellow scientists and you you know,1601.919,1.681
change the paper to improve it uh you,1603.6,1.439
have hopefully learned something from it,1605.039,2.081
well but to push back it's just a study,1607.12,3.2
but there's some studies and this is,1610.32,1.76
kind of interesting because i've,1612.08,2.079
received similar pushback on other,1614.159,2.241
topics,1616.4,2.48
there's,1619.36,1.04
some studies that,1620.4,2.08
if,1622.48,1.04
wrong might have a wide ranging uh,1623.52,4.24
detrimental effects on society so that's,1627.76,2.24
that that's the way they would perceive,1630.0,1.36
the studies if you say the death rate is,1631.36,1.76
lower and you end up as you often do in,1633.12,2.88
science realizing that nope that that,1636.0,2.08
was there was a flaw in the way the,1638.08,2.0
study was conducted or were just not,1640.08,1.92
representative of a broader population,1642.0,1.919
and then you realize the death rate is,1643.919,1.441
much higher that might be very damaging,1645.36,2.24
in in people's view uh so so that's,1647.6,2.88
probably,1650.48,1.199
where the scientific community sort of,1651.679,2.161
just steal man the kind of response is,1653.84,3.439
that's where they felt like you know,1657.279,2.64
there's some findings where you better,1659.919,2.0
be damn sure before you kind of report,1661.919,2.961
them,1664.88,0.799
yeah i mean we were pretty sure we were,1665.679,1.36
right and it turns out we were right so,1667.039,1.441
like when we so um,1668.48,2.319
we released the the santa clara study,1670.799,3.36
via this open open science process and,1674.159,2.64
this uh server called med med archive,1676.799,2.321
it's it's designed for releasing studies,1679.12,2.96
have not yet been pre-reviewed in order,1682.08,2.0
to garner comment from the from,1684.08,1.839
scientists before peer review,1685.919,2.561
the the la county study we went through,1688.48,1.679
the traditional peer review process,1690.159,2.081
and got it published in the journal of,1692.24,1.36
american medical association sometime in,1693.6,1.52
like uh july i think forget the date of,1695.12,2.559
2020.,1697.679,1.281
the santa clara study released in april,1698.96,1.92
of 2020 in this you know sort of working,1700.88,2.32
paper archive,1703.2,1.839
the the reason was that we felt we had,1705.039,1.921
an obligation we had a result that was,1706.96,2.959
we thought was quite important,1709.919,1.841
and we wanted to tell the scientific,1711.76,2.32
community about it and also tell the,1714.08,1.44
world about it,1715.52,1.12
and it wasn't we wanted to get feedback,1716.64,1.36
i mean that's part of the purpose of,1718.0,1.84
sending it to these kinds of places,1719.84,2.319
i think a lot of the problem is that,1722.159,2.88
uh when people think about published,1725.039,1.921
science they think of it as,1726.96,1.68
automatically true and if it goes,1728.64,2.159
through peer review it's automatically,1730.799,1.201
true if it hasn't gone through peer,1732.0,0.96
review it's not automatically true and,1732.96,2.079
especially in medicine when we're not,1735.039,2.401
used to having this at this access to,1737.44,3.04
pre-peer-reviewed,1740.48,2.319
work i mean in economics actually that's,1742.799,1.841
quite normal you it takes years to get,1744.64,2.56
something published so there's a very,1747.2,1.76
active debate over or discussion about,1748.96,2.959
papers before they're peer-reviewed in,1751.919,1.601
this in this sort of working paper way,1753.52,2.32
um much less normal or much much newer,1755.84,2.719
in in medicine,1758.559,1.681
and so i think part of that the,1760.24,1.36
perception about what those that what,1761.6,2.4
process happens in open science when you,1764.0,2.48
release a study,1766.48,1.36
that that got people confused and you're,1767.84,1.68
right it was a very important result,1769.52,1.84
because we had just locked the world,1771.36,1.84
down in middle of march,1773.2,2.8
with i think catastrophic results,1776.0,2.559
and if the if that study was right if,1778.559,1.921
our study was right that meant we'd made,1780.48,2.0
a mistake,1782.48,1.36
and not because the death rate was low,1783.84,1.839
that's actually not the key thing there,1785.679,2.0
the key thing is that we had adopted,1787.679,2.48
these policies these test and trace,1790.159,2.4
policies these policies these lockdown,1792.559,2.24
policies aimed at suppressing the virus,1794.799,3.281
level to close to zero that was,1798.08,2.16
essentially the idea,1800.24,1.52
if we can just get the virus to go away,1801.76,2.799
we won't have to ever worry about it,1804.559,1.201
again,1805.76,1.519
the main problem with our result as far,1807.279,2.241
as that strategy was concerned wasn't,1809.52,1.36
the death rate it was the 40 to 50 times,1810.88,2.32
more infections than cases it was the,1813.2,1.839
two and a half percent or uh three,1815.039,2.0
percent or four percent prevalence rate,1817.039,2.321
that we identified,1819.36,1.76
of the antibodies in the population if,1821.12,1.919
that number is right it's too late the,1823.039,2.721
virus is not going to go to zero,1825.76,2.159
and no matter how much we test and trace,1827.919,1.76
and isolate we're not going to get the,1829.679,1.521
viral level down to zero,1831.2,2.64
so we're going to have to,1833.84,1.68
let the virus go through the entire,1835.52,1.68
population in some way or something,1837.2,1.839
normal well that we can talk about that,1839.039,1.441
in a bit that's the great barrington,1840.48,1.36
declaration you don't have to let the,1841.84,1.199
virus go through the population you can,1843.039,1.441
shield preferentially,1844.48,2.48
the policy we chose was to shield,1846.96,2.079
preferentially the the laptop class,1849.039,2.961
the set of people who could work from,1852.0,1.52
home,1853.52,0.879
without losing their job,1854.399,1.921
yeah and we did a very good job at,1856.32,1.92
protecting them well let me um,1858.24,3.84
take a small tangent we're gonna jump,1862.08,2.479
around in time,1864.559,1.921
which i think will be the best way to,1866.48,1.52
tell the story so that was the beginning,1868.0,2.48
yeah okay actually can i kind of go back,1870.48,2.319
one more thing for that because that's,1872.799,1.281
really important and i should have i,1874.08,1.12
should have started with this,1875.2,1.52
um what led me to do those studies,1876.72,3.6
was a a paper that i had remembered,1880.32,2.4
seeing from the h1n1 flu epidemic in,1882.72,2.88
2009 this is this is where i've been,1885.6,1.84
much less active in writing about that i,1887.44,1.68
had written up like a paper or two about,1889.12,1.76
that when in 2009,1890.88,3.36
there there was actually this same,1894.24,2.159
debate over the mortality rate,1896.399,2.321
except it unfolded over the course of,1898.72,1.839
three years two or three years,1900.559,2.561
the early studies,1903.12,1.679
of the mortality rate,1904.799,1.681
in h1n1 counted the number of cases,1906.48,4.559
in the denominator count the number of,1911.039,1.681
deaths in the numerator cases meaning,1912.72,1.439
people identified as having h1n1 showing,1914.159,2.721
up the doctor,1916.88,1.279
you know tested to have it um and the,1918.159,3.12
early estimates of the h1n1 mortality,1921.279,2.64
were like four percent three percent,1923.919,2.88
really really high,1926.799,2.0
over the course of a couple of more,1928.799,1.681
years a whole bunch of zero prevalence,1930.48,2.0
studies zero prevalence studies of h1n1,1932.48,1.84
flu came out,1934.32,1.359
and it turned out that there were,1935.679,2.561
a hundred or more times of people,1938.24,2.64
infected per case,1940.88,2.24
and so the mortality rate was actually,1943.12,1.6
something like 0.02,1944.72,2.64
for h1n1 not the three three,1947.36,2.96
like a hundredfold difference so this,1950.32,2.0
made you think,1952.32,1.359
okay it took us a couple of two to three,1953.679,2.081
years to discover the truth behind the,1955.76,2.0
actual infections,1957.76,2.159
uh for a h1n1 and then,1959.919,2.88
what's the truth here and can we get,1962.799,1.521
there faster yeah and and there was it,1964.32,2.0
spreads in a similar way as the as the,1966.32,1.76
h1n1 fluid did i mean it's it's spreads,1968.08,1.76
very solidization via you know so,1969.84,2.559
person-to-person breathing kind of kind,1972.399,1.52
of contact up um and maybe maybe some by,1973.919,2.561
by foam eyes but it seems like that's,1976.48,1.439
less likely now in any case it seemed,1977.919,2.64
really important to me to speed up the,1980.559,2.401
process of having those zero prevalence,1982.96,1.76
studies,1984.72,1.04
so that we can better understand who was,1985.76,2.08
at risk,1987.84,1.12
and what the right strategy ought to be,1988.96,3.12
this might be a good place to kind of,1992.08,2.959
compare influenza,1995.039,2.161
the flu and covid in the context of the,1997.2,3.199
discussion we just had which is,2000.399,2.241
how deadly is coved so you mentioned,2002.64,2.399
covet is a very particular kind of,2005.039,1.841
steepness,2006.88,2.32
where the x-axis is age,2009.2,2.88
so,2012.08,1.36
in that context could you maybe compare,2013.44,1.92
influenza and kovid because a lot of,2015.36,2.4
people,2017.76,2.08
outside the folks who suggest that the,2020.399,2.561
the lizards who run the world have,2022.96,2.319
completely fabricated invented kovid,2025.279,3.041
outside of those folks kind of the,2028.32,2.0
natural,2030.32,1.04
process by which you dismiss the threat,2031.36,1.84
of covait to say well it's just like the,2033.2,2.24
flu the flu is a very serious thing,2035.44,1.68
