Text,Start Time,Duration
research,1653.84,2.559
but,1654.88,4.0
the truly big leap again in this,1656.399,4.561
category of seemingly impossible is to,1658.88,4.799
put a human being on mars,1660.96,4.48
when do you think spacex will land a,1663.679,5.48
human being on mars,1665.44,3.719
hmm,1670.24,3.0
best case is about five years,1688.64,6.2
worst case tenures,1691.2,3.64
what are the determining factors would,1696.799,4.24
you say from an engineering perspective,1698.559,5.281
or is that that not the bottlenecks,1701.039,5.841
uh you know it's fundamentally um,1703.84,8.0
you know engineering the the vehicle um,1706.88,4.96
i mean starship is the most,1712.24,4.559
complex and advanced rocket that's ever,1715.039,3.76
been made by,1716.799,3.441
i don't know order of magnitude or,1718.799,3.12
something like that it's a lot,1720.24,4.88
it's really next level so,1721.919,4.321
um,1725.12,3.52
and the fundamental optimization of,1726.24,4.48
starship is minimizing cost per ton to,1728.64,4.159
orbit and ultimately cost per ton to the,1730.72,3.679
surface of mars,1732.799,3.041
um this may seem like a mercantile,1734.399,3.041
objective but it is actually the thing,1735.84,4.0
that needs to be optimized,1737.44,4.56
um like there is a certain,1739.84,4.16
cost per tonne to the surface of mars,1742.0,4.08
where we can afford to establish a,1744.0,4.24
self-sustaining uh city,1746.08,3.44
um and,1748.24,2.88
and then above that we cannot afford to,1749.52,4.96
do it um so right right now you couldn't,1751.12,4.96
fly to mars for a trillion dollars,1754.48,3.199
doesn't no amount of money could get,1756.08,3.04
your ticket to mars,1757.679,4.081
so we need to get that above,1759.12,4.4
uh you know to get that like something,1761.76,5.039
that is actually possible at all um,1763.52,4.08
um,1766.799,3.12
but but then but that's that's,1767.6,4.319
we don't just want to have,1769.919,3.841
you know with mars flags and footprints,1771.919,3.281
and then not come back for a half,1773.76,3.6
century like we did with the moon,1775.2,2.88
uh,1777.36,4.0
in order to pass,1778.08,5.92
a very important great filter i think we,1781.36,4.72
need to be a multi-planet species,1784.0,4.159
um,1786.08,4.56
this may sound somewhat esoteric to,1788.159,4.0
to a lot of people but,1790.64,2.8
uh,1792.159,4.0
like eventually given enough time,1793.44,3.68
uh,1796.159,2.321
that's something,1797.12,3.279
the earth is likely to experience,1798.48,5.439
some calamity um that could be,1800.399,4.321
uh,1803.919,2.721
something that humans do to themselves,1804.72,3.76
or an external event like happen to the,1806.64,3.12
dinosaurs,1808.48,2.559
um,1809.76,2.24
and,1811.039,4.081
um but a bit of you know eventually,1812.0,5.84
and if nothing if none of that happens,1815.12,6.0
and somehow magically we keep going,1817.84,5.439
then the sun will the sun is gradually,1821.12,3.36
expanding,1823.279,4.161
um and will engulf the earth um and,1824.48,5.76
probably earth gets too hot for,1827.44,4.719
uh life in,1830.24,3.2
uh,1832.159,3.12
about 500 million years it's a long time,1833.44,2.959
but that's only,1835.279,3.921
10 longer than earth has been around,1836.399,5.681
and so if you think about like the,1839.2,4.24
because the current situation is really,1842.08,3.12
remarkable um and kind of hard to,1843.44,4.0
believe but,1845.2,2.959
uh,1847.44,2.08
it's been around four and a half billion,1848.159,3.361
years and this is the first time if one,1849.52,3.12
half billion years that has been,1851.52,4.08
possible to extend life beyond earth,1852.64,5.36
and that window opportunity may be open,1855.6,4.16
for a long time and i hope it is but it,1858.0,3.84
also may be open for a short time and we,1859.76,4.639
should uh i think it was,1861.84,4.559
wise for us to,1864.399,4.0
uh,1866.399,4.481
act quickly while the window is open,1868.399,5.201
just in case it closes,1870.88,5.039
yeah the existence of nuclear weapons,1873.6,4.079
pandemics,1875.919,3.841
all kinds of threats yeah,1877.679,4.801
should uh should kind of um,1879.76,5.2
give us some motivation,1882.48,4.72
i mean civilization could get,1884.96,3.76
um,1887.2,3.68
could die with a bang or a whimper,1888.72,4.079
you know if it's uh,1890.88,4.159
if it dies a demographic collapse then,1892.799,3.76
it's more of a whimper,1895.039,2.88
obviously,1896.559,2.881
but if it's world war three it's more of,1897.919,2.64
a bang,1899.44,3.04
but but these are all risks,1900.559,3.521
um i mean it's important to think of,1902.48,2.799
these things and just,1904.08,2.16
you know think of things as like,1905.279,3.28
probabilities not certainties um there's,1906.24,4.559
a certain probability that,1908.559,4.561
something bad will happen on earth like,1910.799,4.161
i think most likely the future will be,1913.12,3.2
good um,1914.96,2.559
but there's like let's say for,1916.32,4.0
argument's sake um a one percent chance,1917.519,4.481
per century of,1920.32,3.44
of a civilization ending event like that,1922.0,4.32
was stephen hawking's estimate,1923.76,3.759
um,1926.32,2.8
i think he's he might be right about,1927.519,2.481
that,1929.12,2.76
uh so,1930.0,5.2
then uh,1931.88,5.48
you know we should basically,1935.2,3.68
think of this like being a multi-planet,1937.36,3.12
species just like taking out insurance,1938.88,3.76
for life itself like life insurance for,1940.48,2.58
life,1942.64,4.08
[Laughter],1943.06,5.739
so it's turned into an infomercial real,1946.72,4.24
quick life insurance for life yes,1948.799,5.201
um and you know we we can bring the the,1950.96,5.28
the creatures from uh you know plants,1954.0,4.0
and animals from earth to mars and,1956.24,4.799
breathe life into the planet um,1958.0,5.039
and and have a second planet with with,1961.039,3.36
life um,1963.039,3.36
that would be great um they can't bring,1964.399,4.0
themselves there you know so if we don't,1966.399,3.361
bring them to mars,1968.399,2.801
then they will just,1969.76,3.84
for sure all die when the sun expands,1971.2,5.04
anyway and then that'll be it what do,1973.6,4.799
you think is the most difficult aspect,1976.24,4.559
of building a civilization on mars,1978.399,4.64
terraforming mars like from engineering,1980.799,4.801
perspective from a financial perspective,1983.039,6.961
human perspective to get,1985.6,7.28
get a large number of folks there,1990.0,5.44
who will never return back to earth,1992.88,4.24
uh no they could certainly return some,1995.44,3.28
will return back to earth they will,1997.12,3.2
choose to stay there for the rest of,1998.72,4.88
their lives yeah many will um,2000.32,6.8
but uh we you know we,2003.6,4.959
we need the spaceships back like the,2007.12,3.2
ones that go to mars read them back so,2008.559,3.6
you can hop on if you want you know it's,2010.32,3.52
like but we can't just not have the,2012.159,3.12
spaceships come back those things are,2013.84,3.52
expensive we need them i'd like to come,2015.279,3.681
back and do another trip i mean do you,2017.36,3.439
think about the terraforming aspect like,2018.96,3.36
actually building are you so focused,2020.799,3.841
right now on the spaceships part that's,2022.32,4.479
so critical yeah tomorrow,2024.64,3.44
we absolutely if you can't get there,2026.799,2.72
nothing else matters,2028.08,2.4
so,2029.519,2.0
and like i said,2030.48,2.48
we can't get there with,2031.519,3.201
at some extraordinarily high cost i mean,2032.96,3.12
the current cost of,2034.72,3.12
um let's say,2036.08,4.319
one ton to the surface of mars is on the,2037.84,4.8
order of a billion dollars,2040.399,3.201
so,2042.64,2.0
because you don't just need the rocket,2043.6,2.079
and the launch and everything you need,2044.64,3.999
like heat shield you need you know,2045.679,5.2
guidance system you need deep space,2048.639,4.561
communications you need some kind of,2050.879,4.081
landing system,2053.2,5.439
so like rough approximation would be,2054.96,5.52
a billion dollars per ton to the surface,2058.639,3.121
of mars right now,2060.48,3.28
um this is obviously,2061.76,4.159
um,2063.76,3.76
way too expensive to create a,2065.919,3.601
self-sustaining civilization,2067.52,3.04
um,2069.52,4.559
so we need to improve that by,2070.56,6.16
at least a factor of a thousand,2074.079,4.241
a million per ton,2076.72,3.52
yes ideally less than much less than a,2078.32,4.079
million ton but if it's not,2080.24,3.839
like it's got to be,2082.399,4.401
say if i say like what well how much can,2084.079,4.56
society affords to spend or want to just,2086.8,4.16
want to spend on a self-sustaining,2088.639,4.561
city on mars the self-sustaining part is,2090.96,4.48
important like it's just the key,2093.2,3.76
threshold,2095.44,3.679
um the grateful to,2096.96,4.32
will will have been passed,2099.119,5.041
when the city on mars,2101.28,5.04
it can survive even if the spaceships,2104.16,4.72
from earth stop coming for any reason,2106.32,3.759
doesn't matter what the reason is but if,2108.88,3.44
they stop coming for any reason will it,2110.079,4.321
die out will it not and if there's even,2112.32,4.799
one critical ingredient missing then,2114.4,4.719
it still doesn't count it's like,2117.119,3.201
you know if you're on a long sea voyage,2119.119,2.561
and you've got everything except vitamin,2120.32,3.36
c,2121.68,3.2
and it's only a matter of time you know,2123.68,2.48
you're going to die,2124.88,4.0
so so we're going to get mars city to,2126.16,5.199
the point where it's self-sustaining,2128.88,4.239
um i'm not sure this will really happen,2131.359,3.681
in my lifetime but i i hope to see it at,2133.119,4.081
least have a lot of momentum,2135.04,3.6
and and then you could say okay what is,2137.2,4.24
the minimum tonnage necessary to,2138.64,6.32
have a self-sustaining city um,2141.44,4.639
and there's a lot of uncertainty about,2144.96,3.44
this you could say like i don't know,2146.079,4.721
it's probably at least a million tons,2148.4,3.439
um,2150.8,2.16
because you have to set up a lot of,2151.839,3.361
infrastructure on on mars,2152.96,4.96
like i said you can't be missing any,2155.2,4.639
anything that,2157.92,3.199
in order to be self-sustaining you can't,2159.839,2.641
be missed like you need you know,2161.119,2.801
semiconductor,2162.48,3.28
fabs you need,2163.92,4.24
iron ore refineries like you need lots,2165.76,5.04
of things you know so,2168.16,5.36
um and mars is not super hospitable it's,2170.8,4.96
it's the least inhospitable planet but,2173.52,3.68
it's definitely a fixer-upper of a,2175.76,3.599
planet outside of earth,2177.2,3.84
yeah the earth is pretty earth is like,2179.359,2.641
easy,2181.04,3.28
yeah and also we should clarify in the,2182.0,4.56
solar system yes in the solar system,2184.32,3.6
there might be nice,2186.56,3.6
like vacation spots there might be some,2187.92,4.32
great planets out there but,2190.16,4.56
it's hard to get there yeah way way way,2192.24,4.24
way too hard,2194.72,3.92
to say at least let me push back on that,2196.48,3.84
not really a pushback but a quick,2198.64,3.68
curveball of a question so you did,2200.32,3.759
mention physics as the the first,2202.32,3.44
starting point so,2204.079,3.841
um,2205.76,5.28
general relativity allows for wormholes,2207.92,5.28
uh they technically can exist do you,2211.04,4.72
think um those can ever be leveraged by,2213.2,3.919
humans to travel faster than the speed,2215.76,3.599
of light,2217.119,4.161
well,2219.359,3.361
are you saying the whole thing is,2221.28,4.64
debatable uh the,2222.72,3.2
that we currently do not know of any,2226.0,3.28
means of going faster than the speed of,2227.599,2.561
light,2229.28,2.799
uh,2230.16,4.64
there is like,2232.079,4.961
like,2234.8,2.24
there are some ideas about,2237.599,6.24
having space like so so,2240.079,3.76
you can only move at the speed of light,2245.04,3.52
through through space but,2246.4,5.04
if you can make space itself move,2248.56,4.88
that that's like that that's,2251.44,3.84
warping space,2253.44,4.48
